Source,City,Distance,Average(ms),%of SOL f/0,min,max,mdev,Last Checked
Timisoara,Los-Angeles,10311.0km,84.555,61.01%,167.60ms,200.10ms,5.77ms,2022-01-07 04:26:04
Timisoara,Orlando,8670.0km,69.76,62.37%,138.99ms,140.40ms,0.36ms,2022-01-07 04:32:44
Timisoara,Piscataway,7305.0km,51.56,70.92%,102.79ms,103.51ms,0.15ms,2022-01-07 04:34:57
Timisoara,StLouis,8437.0km,68.69,61.58%,136.03ms,161.64ms,4.62ms,2022-01-07 04:42:50
Timisoara,Valencia,1810.0km,22.5,41.14%,44.56ms,45.89ms,0.31ms,2022-01-07 04:46:28
Timisoara,Westpoort,1423.0km,13.23,54.73%,25.87ms,32.28ms,1.12ms,2022-01-07 04:48:43
Timisoara,Zagreb,367.0km,12.75,14.68%,25.15ms,25.88ms,0.26ms,2022-01-07 04:49:08
Timisoara,Chicago,8030.0km,59.295,68.05%,118.20ms,118.91ms,0.47ms,2022-01-07 04:09:14
Timisoara,Barcelona,1528.0km,22.18,34.73%,43.96ms,44.75ms,0.27ms,2022-01-07 05:02:20
Dunaujvaros,Dubrovnik,962.0km,24.1,25.52%,27.12ms,28.18ms,0.29ms,2022-01-07 04:45:28
Dunaujvaros,Durres,726.4km,18.922,25.52%,27.12ms,28.18ms,0.29ms,2022-01-07 04:45:28
Dunaujvaros,Russe,718.3km,14.3215,42.87%,15.40ms,17.39ms,0.55ms,2022-01-07 05:05:58
Dunaujvaros,Pleven,793.0km,14.774899999999999,42.00%,15.72ms,16.81ms,0.29ms,2022-01-07 04:42:26
Dunaujvaros,Stara-Zagora,862.0km,14.120000000000001,42.00%,15.72ms,16.81ms,0.29ms,2022-01-07 04:42:26
Dunaujvaros,Novorossiysk,2983.0km,35.745,35.47%,60.74ms,61.83ms,0.36ms,2022-01-07 04:44:41
Dunaujvaros,Skopje,652.0km,20.15,26.76%,21.11ms,22.12ms,0.29ms,2022-01-07 04:35:44
Dunaujvaros,Otranto,1323.0km,26.715,28.81%,27.69ms,28.51ms,0.22ms,2022-01-07 04:15:18
Dunaujvaros,Bitola,889.0km,16.735,25.52%,27.12ms,28.18ms,0.29ms,2022-01-07 04:45:28
Dunaujvaros,Bar,889.0km,18.735,25.52%,27.12ms,28.18ms,0.29ms,2022-01-07 04:45:28
Dunaujvaros,Edirne,1307.0km,18.11,56.21%,19.56ms,20.66ms,0.27ms,2022-01-07 04:20:11
Dunaujvaros,Kastanies,945.0km,13.535,42.00%,15.72ms,16.81ms,0.29ms,2022-01-07 04:42:26
Dunaujvaros,OPTEGLOBE-TBN,1137.0km,19.825,48.96%,23.25ms,24.42ms,0.33ms,2022-01-07 05:00:44
Dunaujvaros,Svilengrad,1345.0km,20.299999999999997,56.21%,19.56ms,20.66ms,0.27ms,2022-01-07 04:20:11
Dunaujvaros,Genova,935.0km,14.325000000000001,41.42%,18.87ms,19.86ms,0.33ms,2022-01-07 04:29:04
Dunaujvaros,Marseille,1420.0km,31.555,28.36%,39.49ms,40.69ms,0.38ms,2022-01-07 04:26:38
Dunaujvaros,Bari,1125.0km,23.725,28.81%,27.69ms,28.51ms,0.22ms,2022-01-07 04:15:18
Dunaujvaros,Bologna,893.0km,15.86,26.52%,27.58ms,28.50ms,0.27ms,2022-01-07 05:00:26
Dunaujvaros,Cornwall-Stations,1723.0km,24.33,47.09%,32.10ms,33.23ms,0.41ms,2022-01-07 04:15:55
Dunaujvaros,Valery,1440.0km,20.674999999999997,49.80%,24.94ms,27.41ms,0.64ms,2022-01-07 04:33:57
Dunaujvaros,Derna,3185.0km,37.989999999999995,37.97%,57.29ms,58.84ms,0.46ms,2022-01-07 05:07:01
Dunaujvaros,Ostend,1244.0km,20.32,46.73%,25.91ms,27.03ms,0.35ms,2022-01-07 05:05:23
Dunaujvaros,Blaabjerg,1335.0km,15.44,48.19%,21.49ms,22.17ms,0.24ms,2022-01-07 04:10:52
Dunaujvaros,Nicosia,1926.0km,44.714999999999996,23.60%,73.64ms,82.59ms,2.64ms,2022-01-07 04:25:02
Dunaujvaros,Kilmore-Quay,2028.0km,25.345,49.51%,39.31ms,45.25ms,1.08ms,2022-01-07 05:08:13
Dunaujvaros,Penmarch,1836.0km,21.655,49.80%,24.94ms,27.41ms,0.64ms,2022-01-07 04:33:57
Dunaujvaros,Kilkis,869.0km,25.21,28.31%,29.32ms,34.10ms,0.87ms,2022-01-07 04:45:17
Dunaujvaros,Haskavo,857.0km,16.095,42.00%,15.72ms,16.81ms,0.29ms,2022-01-07 04:42:26
Dunaujvaros,Komotini,1067.0km,21.200000000000003,28.31%,29.32ms,34.10ms,0.87ms,2022-01-07 04:45:17
Dunaujvaros,Gevgelija,908.0km,23.405,28.31%,29.32ms,34.10ms,0.87ms,2022-01-07 04:45:17
Dunaujvaros,Petrich,949.0km,18.61,28.31%,29.32ms,34.10ms,0.87ms,2022-01-07 04:45:17
Dunaujvaros,Promachonas,931.0km,25.520000000000003,28.31%,29.32ms,34.10ms,0.87ms,2022-01-07 04:45:17
Dunaujvaros,Alexandroupolis,1122.0km,17.475,28.31%,29.32ms,34.10ms,0.87ms,2022-01-07 04:45:17
Dunaujvaros,Kesan,1299.0km,21.07,56.21%,19.56ms,20.66ms,0.27ms,2022-01-07 04:20:11
Dunaujvaros,Nahariya,2298.0km,39.215,32.46%,66.80ms,67.93ms,0.46ms,2022-01-07 04:44:52
Dunaujvaros,Corfu,1005.0km,18.314999999999998,25.52%,27.12ms,28.18ms,0.29ms,2022-01-07 04:45:28
Dunaujvaros,Chania,1452.0km,19.4,48.96%,23.25ms,24.42ms,0.33ms,2022-01-07 05:00:44
Dunaujvaros,Yeroskipos,1905.0km,40.61,23.60%,73.64ms,82.59ms,2.64ms,2022-01-07 04:25:02
Dunaujvaros,Marmaris,1467.0km,34.34,23.13%,51.63ms,52.69ms,0.47ms,2022-01-07 04:20:24
Dunaujvaros,Haifa,2268.0km,35.065000000000005,32.46%,66.80ms,67.93ms,0.46ms,2022-01-07 04:44:52
Dunaujvaros,Suez,2341.0km,36.769999999999996,37.97%,57.29ms,58.84ms,0.46ms,2022-01-07 05:07:01
Dunaujvaros,Conil,3003.0km,54.28,27.48%,74.56ms,142.81ms,25.68ms,2022-01-07 04:14:44
Dunaujvaros,Sesimbra,2515.0km,35.485,39.92%,62.20ms,63.23ms,0.35ms,2022-01-07 04:25:25
Dunaujvaros,Mazara,1271.0km,33.07,25.93%,44.63ms,45.63ms,0.38ms,2022-01-07 04:33:32
Dunaujvaros,Estepona,3032.0km,52.4249,27.48%,74.56ms,142.81ms,25.68ms,2022-01-07 04:14:44
Dunaujvaros,Catania,1351.0km,28.470000000000002,25.93%,44.63ms,45.63ms,0.38ms,2022-01-07 04:33:32
Dunaujvaros,Tartus,2186.0km,47.129999999999995,28.38%,70.56ms,79.23ms,2.00ms,2022-01-07 05:02:46
Dunaujvaros,Malta,1362.0km,32.32,24.87%,44.11ms,63.70ms,5.99ms,2022-01-07 04:46:42
Dunaujvaros,Agia-Napa,1954.0km,47.855,23.60%,73.64ms,82.59ms,2.64ms,2022-01-07 04:25:02
Dunaujvaros,Pentaskinos,1881.0km,42.49,23.60%,73.64ms,82.59ms,2.64ms,2022-01-07 04:25:02
Dunaujvaros,Tg-Carbunesti,917.0km,16.314999999999998,42.87%,15.40ms,17.39ms,0.55ms,2022-01-07 05:05:58
Dunaujvaros,Hegyeshantom,km,9.605
Dunaujvaros,Norden,1216.0km,18.405,37.48%,29.27ms,30.39ms,0.34ms,2022-01-07 04:16:43
Dunaujvaros,Katwijk,1193.0km,17.925,50.91%,23.28ms,24.33ms,0.32ms,2022-01-07 04:45:05
Dunaujvaros,Drobeta-Turnu-Sevenin,746.0km,10.504999999999999,51.70%,10.17ms,11.38ms,0.34ms,2022-01-07 04:31:56
Dunaujvaros,Timisoara,469.0km,5.915,53.33%,5.76ms,7.70ms,0.44ms,2022-01-07 05:03:10
Dunaujvaros,Stuttgart,995.0km,22.479999999999997,25.67%,33.11ms,34.20ms,0.36ms,2022-01-07 04:43:26
Dunaujvaros,Lille,1220.0km,23.63,32.59%,36.73ms,37.65ms,0.29ms,2022-01-07 04:38:12
Dunaujvaros,Walserberg,693.0km,24.34,18.16%,20.68ms,90.25ms,22.44ms,2022-01-07 04:30:42
Dunaujvaros,Sofia,630.0km,7.96,42.00%,15.72ms,16.81ms,0.29ms,2022-01-07 04:42:26
Dunaujvaros,Varna,840.0km,10.025,42.00%,19.14ms,21.15ms,0.54ms,2022-01-07 04:47:05
Dunaujvaros,Istanbul,1068.0km,9.915,56.21%,19.56ms,20.66ms,0.27ms,2022-01-07 04:20:11
Dunaujvaros,Beirut,2043.0km,36.415,28.38%,70.56ms,79.23ms,2.00ms,2022-01-07 05:02:46
Dunaujvaros,Milan,787.0km,9.585,41.42%,18.87ms,19.86ms,0.33ms,2022-01-07 04:29:04
Dunaujvaros,Venice,538.0km,12.81,21.52%,25.09ms,30.12ms,0.90ms,2022-01-07 04:47:18
Dunaujvaros,Rome,809.0km,7.485,57.79%,14.51ms,15.62ms,0.39ms,2022-01-07 04:37:35
Dunaujvaros,Lyon,1106.0km,19.985,28.36%,39.49ms,40.69ms,0.38ms,2022-01-07 04:26:38
Dunaujvaros,Tirana,689.0km,13.735,25.52%,27.12ms,28.18ms,0.29ms,2022-01-07 04:45:28
Dunaujvaros,Tel-Aviv,2175.0km,33.6,32.46%,66.80ms,67.93ms,0.46ms,2022-01-07 04:44:52
Dunaujvaros,Thessaloniki,821.0km,14.97,28.31%,29.32ms,34.10ms,0.87ms,2022-01-07 04:45:17
Dunaujvaros,Athens,1126.0km,11.77,48.96%,23.25ms,24.42ms,0.33ms,2022-01-07 05:00:44
Dunaujvaros,Palermo,1141.0km,22.42,25.93%,44.63ms,45.63ms,0.38ms,2022-01-07 04:33:32
Dunaujvaros,Bucharest,643.0km,7.945,42.87%,15.40ms,17.39ms,0.55ms,2022-01-07 05:05:58
Dunaujvaros,Bratislava,161.0km,17.63,4.60%,34.76ms,35.96ms,0.39ms,2022-01-07 05:04:35
Dunaujvaros,Budapest,84.0km,2.42
Dunaujvaros,Zurich,790.0km,9.11,43.89%,17.72ms,19.35ms,0.43ms,2022-01-07 04:49:31
Dunaujvaros,London,1448.0km,14.56,49.93%,28.28ms,33.10ms,1.11ms,2022-01-07 04:25:50
Dunaujvaros,Amsterdam,1155.0km,11.53,50.22%,22.65ms,23.74ms,0.38ms,2022-01-07 05:00:23
Dunaujvaros,Frankfurt,812.0km,7.785,54.13%,15.31ms,16.40ms,0.34ms,2022-01-07 04:14:55
Dunaujvaros,Paris,1245.0km,12.7,49.80%,24.94ms,27.41ms,0.64ms,2022-01-07 04:33:57
Dunaujvaros,Vienna,214.0km,2.215,53.50%,3.99ms,5.05ms,0.34ms,2022-01-07 04:47:29
Dunaujvaros,Nuremberg,625.0km,5.995,56.82%,11.72ms,12.73ms,0.30ms,2022-01-07 04:32:18
Dunaujvaros,New-York,6986.0km,48.235,72.77%,96.24ms,97.29ms,0.35ms,2022-01-07 04:31:44
Dunaujvaros,Los-Angeles,10000.0km,85.78,58.48%,169.81ms,173.46ms,0.63ms,2022-01-07 04:26:06
Dunaujvaros,Orlando,8434.0km,66.985,63.41%,133.65ms,134.61ms,0.51ms,2022-01-07 04:32:44
Dunaujvaros,Piscataway,7051.0km,50.445,70.51%,100.48ms,101.86ms,0.52ms,2022-01-07 04:34:57
Dunaujvaros,StLouis,8160.0km,62.77,65.28%,125.01ms,127.95ms,0.74ms,2022-01-07 04:42:50
Dunaujvaros,Valencia,1796.0km,19.65,46.05%,39.05ms,40.19ms,0.37ms,2022-01-07 04:46:28
Dunaujvaros,Westpoort,1152.0km,11.35,52.36%,22.14ms,23.65ms,0.41ms,2022-01-07 04:48:43
Dunaujvaros,Zagreb,299.0km,6.15,24.92%,11.90ms,15.69ms,0.71ms,2022-01-07 04:49:08
Dunaujvaros,Chicago,7750.0km,58.425,66.81%,116.44ms,117.42ms,0.50ms,2022-01-07 04:09:14
Dunaujvaros,Barcelona,1498.0km,23.585,31.87%,46.82ms,48.00ms,0.41ms,2022-01-07 05:02:20
Stuttgart,Dubrovnik,1516.0km,34.695,25.90%,48.55ms,48.85ms,0.08ms,2022-01-07 04:45:29
Stuttgart,Durres,1280.4km,29.517,25.90%,48.55ms,48.85ms,0.08ms,2022-01-07 04:45:29
Stuttgart,Russe,1549.3km,24.9215,39.84%,36.94ms,37.90ms,0.26ms,2022-01-07 05:06:00
Stuttgart,Pleven,1536.0km,20.9299,49.04%,28.14ms,28.39ms,0.24ms,2022-01-07 04:42:26
Stuttgart,Stara-Zagora,1605.0km,20.275,49.04%,28.14ms,28.39ms,0.24ms,2022-01-07 04:42:26
Stuttgart,Novorossiysk,3830.0km,45.385,37.19%,80.13ms,80.36ms,0.16ms,2022-01-07 04:44:41
Stuttgart,Skopje,1320.0km,23.735,43.93%,28.47ms,28.73ms,0.23ms,2022-01-07 04:35:45
Stuttgart,Otranto,1441.0km,23.33,42.67%,21.05ms,21.50ms,0.22ms,2022-01-07 04:15:19
Stuttgart,Bitola,1443.0km,27.33,25.90%,48.55ms,48.85ms,0.08ms,2022-01-07 04:45:29
Stuttgart,Bar,1443.0km,29.33,25.90%,48.55ms,48.85ms,0.08ms,2022-01-07 04:45:29
Stuttgart,Edirne,2104.0km,34.585,35.87%,52.59ms,52.95ms,0.19ms,2022-01-07 04:20:12
Stuttgart,Kastanies,1688.0km,19.69,49.04%,28.14ms,28.39ms,0.24ms,2022-01-07 04:42:26
Stuttgart,OPTEGLOBE-TBN,1754.0km,38.825,28.57%,61.41ms,61.76ms,0.25ms,2022-01-07 05:00:44
Stuttgart,Svilengrad,2142.0km,36.775,35.87%,52.59ms,52.95ms,0.19ms,2022-01-07 04:20:12
Stuttgart,Genova,510.0km,9.7,40.22%,9.82ms,10.18ms,0.11ms,2022-01-07 04:29:05
Stuttgart,Marseille,700.0km,23.560000000000002,16.78%,23.79ms,24.30ms,0.23ms,2022-01-07 04:26:39
Stuttgart,Bari,1243.0km,20.34,42.67%,21.05ms,21.50ms,0.22ms,2022-01-07 04:15:19
Stuttgart,Bologna,827.0km,10.395,38.24%,16.87ms,18.16ms,0.25ms,2022-01-07 05:00:26
Stuttgart,Cornwall-Stations,900.0km,17.14,38.00%,18.01ms,18.23ms,0.13ms,2022-01-07 04:15:55
Stuttgart,Valery,592.0km,19.049999999999997,18.05%,20.11ms,44.27ms,4.91ms,2022-01-07 04:33:57
Stuttgart,Derna,3845.0km,37.095,51.11%,55.58ms,57.32ms,0.42ms,2022-01-07 05:07:04
Stuttgart,Ostend,466.0km,12.129999999999999,48.56%,9.86ms,10.10ms,0.14ms,2022-01-07 05:05:24
Stuttgart,Blaabjerg,1178.0km,16.295,37.17%,23.26ms,23.53ms,0.18ms,2022-01-07 04:10:52
Stuttgart,Nicosia,2674.0km,40.64,36.99%,66.09ms,77.03ms,3.36ms,2022-01-07 04:25:03
Stuttgart,Kilmore-Quay,1232.0km,19.03,42.04%,26.99ms,27.50ms,0.24ms,2022-01-07 05:08:14
Stuttgart,Penmarch,988.0km,20.03,18.05%,20.11ms,44.27ms,4.91ms,2022-01-07 04:33:57
Stuttgart,Kilkis,1531.0km,39.87,25.14%,58.99ms,60.60ms,0.50ms,2022-01-07 04:45:17
Stuttgart,Haskavo,1600.0km,22.25,49.04%,28.14ms,28.39ms,0.24ms,2022-01-07 04:42:26
Stuttgart,Komotini,1729.0km,35.86,25.14%,58.99ms,60.60ms,0.50ms,2022-01-07 04:45:17
Stuttgart,Gevgelija,1570.0km,38.065,25.14%,58.99ms,60.60ms,0.50ms,2022-01-07 04:45:17
Stuttgart,Petrich,1611.0km,33.269999999999996,25.14%,58.99ms,60.60ms,0.50ms,2022-01-07 04:45:17
Stuttgart,Promachonas,1593.0km,40.18,25.14%,58.99ms,60.60ms,0.50ms,2022-01-07 04:45:17
Stuttgart,Alexandroupolis,1784.0km,32.135,25.14%,58.99ms,60.60ms,0.50ms,2022-01-07 04:45:17
Stuttgart,Kesan,2096.0km,37.545,35.87%,52.59ms,52.95ms,0.19ms,2022-01-07 04:20:12
Stuttgart,Nahariya,3038.0km,31.82,56.06%,52.24ms,52.89ms,0.20ms,2022-01-07 04:44:53
Stuttgart,Corfu,1559.0km,28.909999999999997,25.90%,48.55ms,48.85ms,0.08ms,2022-01-07 04:45:29
Stuttgart,Chania,2069.0km,38.4,28.57%,61.41ms,61.76ms,0.25ms,2022-01-07 05:00:44
Stuttgart,Yeroskipos,2653.0km,36.535000000000004,36.99%,66.09ms,77.03ms,3.36ms,2022-01-07 04:25:03
Stuttgart,Marmaris,2184.0km,33.045,39.18%,49.30ms,49.68ms,0.24ms,2022-01-07 04:20:22
Stuttgart,Haifa,3008.0km,27.669999999999998,56.06%,52.24ms,52.89ms,0.20ms,2022-01-07 04:44:53
Stuttgart,Suez,3001.0km,35.875,51.11%,55.58ms,57.32ms,0.42ms,2022-01-07 05:07:04
Stuttgart,Conil,2431.0km,43.074999999999996,27.96%,51.85ms,141.79ms,26.74ms,2022-01-07 04:14:44
Stuttgart,Sesimbra,1783.0km,32.715,30.58%,56.96ms,57.18ms,0.29ms,2022-01-07 04:25:25
Stuttgart,Mazara,1377.0km,26.525,40.23%,31.59ms,31.87ms,0.14ms,2022-01-07 04:33:33
Stuttgart,Estepona,2460.0km,41.219899999999996,27.96%,51.85ms,141.79ms,26.74ms,2022-01-07 04:14:44
Stuttgart,Catania,1457.0km,21.925,40.23%,31.59ms,31.87ms,0.14ms,2022-01-07 04:33:33
Stuttgart,Tartus,2953.0km,44.03,42.58%,64.80ms,76.06ms,2.43ms,2022-01-07 05:02:47
Stuttgart,Malta,1533.0km,28.294999999999998,32.91%,36.84ms,54.67ms,5.41ms,2022-01-07 04:46:42
Stuttgart,Agia-Napa,2702.0km,43.78,36.99%,66.09ms,77.03ms,3.36ms,2022-01-07 04:25:03
Stuttgart,Pentaskinos,2629.0km,38.415000000000006,36.99%,66.09ms,77.03ms,3.36ms,2022-01-07 04:25:03
Stuttgart,Tg-Carbunesti,1748.0km,26.915,39.84%,36.94ms,37.90ms,0.26ms,2022-01-07 05:06:00
Stuttgart,Hegyeshantom,884.0km,24.044999999999998,25.67%,33.10ms,34.37ms,0.36ms,2022-01-07 05:06:11
Stuttgart,Norden,652.0km,14.525,24.90%,21.66ms,21.93ms,0.21ms,2022-01-07 04:16:44
Stuttgart,Katwijk,482.0km,14.75,27.06%,17.04ms,18.41ms,0.28ms,2022-01-07 04:45:05
Stuttgart,Drobeta-Turnu-Sevenin,1467.0km,26.24,29.48%,41.97ms,42.84ms,0.36ms,2022-01-07 04:31:56
Stuttgart,Timisoara,1203.0km,20.21,31.00%,21.77ms,70.50ms,17.75ms,2022-01-07 05:03:10
Stuttgart,Dunaujvaros,931.0km,19.28,25.67%,33.10ms,34.37ms,0.36ms,2022-01-07 05:06:11
Stuttgart,Lille,418.0km,11.015,36.73%,11.41ms,13.36ms,0.50ms,2022-01-07 04:38:12
Stuttgart,Walserberg,416.0km,20.564999999999998,12.43%,15.43ms,84.13ms,21.16ms,2022-01-07 04:30:42
Stuttgart,Sofia,1373.0km,14.115,49.04%,28.14ms,28.39ms,0.24ms,2022-01-07 04:42:26
Stuttgart,Varna,1664.0km,27.27,30.81%,53.91ms,55.04ms,0.37ms,2022-01-07 04:47:06
Stuttgart,Istanbul,1865.0km,26.39,35.87%,52.59ms,52.95ms,0.19ms,2022-01-07 04:20:12
Stuttgart,Beirut,2810.0km,33.315,42.58%,64.80ms,76.06ms,2.43ms,2022-01-07 05:02:47
Stuttgart,Milan,362.0km,4.96,40.22%,9.82ms,10.18ms,0.11ms,2022-01-07 04:29:05
Stuttgart,Venice,485.0km,13.225,18.65%,26.24ms,27.00ms,0.25ms,2022-01-07 04:47:19
Stuttgart,Rome,829.0km,6.31,69.08%,12.53ms,12.76ms,0.08ms,2022-01-07 04:37:36
Stuttgart,Lyon,386.0km,11.99,16.78%,23.79ms,24.30ms,0.23ms,2022-01-07 04:26:39
Stuttgart,Tirana,1243.0km,24.33,25.90%,48.55ms,48.85ms,0.08ms,2022-01-07 04:45:29
Stuttgart,Tel-Aviv,2915.0km,26.205,56.06%,52.24ms,52.89ms,0.20ms,2022-01-07 04:44:53
Stuttgart,Thessaloniki,1483.0km,29.63,25.14%,58.99ms,60.60ms,0.50ms,2022-01-07 04:45:17
Stuttgart,Athens,1743.0km,30.77,28.57%,61.41ms,61.76ms,0.25ms,2022-01-07 05:00:44
Stuttgart,Palermo,1247.0km,15.875,40.23%,31.59ms,31.87ms,0.14ms,2022-01-07 04:33:33
Stuttgart,Bucharest,1474.0km,18.545,39.84%,36.94ms,37.90ms,0.26ms,2022-01-07 05:06:00
Stuttgart,Bratislava,692.0km,17.285,20.35%,34.43ms,34.74ms,0.07ms,2022-01-07 05:04:35
Stuttgart,Budapest,847.0km,16.86,25.67%,33.10ms,34.37ms,0.36ms,2022-01-07 05:06:11
Stuttgart,Zurich,146.0km,3.655,20.86%,7.06ms,9.09ms,0.43ms,2022-01-07 04:49:32
Stuttgart,London,649.0km,7.64,43.27%,14.84ms,20.23ms,0.99ms,2022-01-07 04:25:50
Stuttgart,Amsterdam,467.0km,5.85,42.45%,11.58ms,12.01ms,0.13ms,2022-01-07 05:00:23
Stuttgart,Frankfurt,184.0km,2.21,46.00%,4.33ms,4.55ms,0.10ms,2022-01-07 04:14:56
Stuttgart,Paris,397.0km,11.075,18.05%,20.11ms,44.27ms,4.91ms,2022-01-07 04:33:57
Stuttgart,Vienna,637.0km,7.855,42.47%,15.60ms,15.87ms,0.09ms,2022-01-07 04:47:30
Stuttgart,Nuremberg,261.0km,3.655,37.29%,7.23ms,7.42ms,0.05ms,2022-01-07 04:32:19
Stuttgart,New-York,6190.0km,46.49,67.28%,92.88ms,93.23ms,0.35ms,2022-01-07 04:31:44
Stuttgart,Los-Angeles,9386.0km,82.11,57.23%,164.01ms,164.42ms,0.52ms,2022-01-07 04:26:04
Stuttgart,Orlando,7615.0km,58.5,65.09%,116.54ms,117.96ms,0.38ms,2022-01-07 04:32:45
Stuttgart,Piscataway,6256.0km,44.215,71.09%,88.33ms,88.52ms,0.21ms,2022-01-07 04:34:57
Stuttgart,StLouis,7411.0km,59.445,62.81%,118.66ms,120.36ms,0.40ms,2022-01-07 04:42:50
Stuttgart,Valencia,1201.0km,15.015,40.03%,29.92ms,30.16ms,0.14ms,2022-01-07 04:46:29
Stuttgart,Westpoort,473.0km,6.535,36.38%,12.56ms,19.81ms,1.27ms,2022-01-07 04:48:44
Stuttgart,Zagreb,693.0km,10.61,33.00%,21.14ms,21.33ms,0.08ms,2022-01-07 04:49:08
Stuttgart,Chicago,7008.0km,51.055,68.71%,102.02ms,102.21ms,0.41ms,2022-01-07 05:09:13
Stuttgart,Barcelona,911.0km,21.05,21.69%,41.83ms,42.35ms,0.20ms,2022-01-07 05:02:20
Lille,Dubrovnik,1920.0km,35.23,33.61%,49.38ms,50.67ms,0.35ms,2022-01-07 04:45:28
Lille,Durres,1684.4km,30.052,33.61%,49.38ms,50.67ms,0.35ms,2022-01-07 04:45:28
Lille,Russe,1922.3km,29.8965,39.30%,46.74ms,49.79ms,0.59ms,2022-01-07 05:05:58
Lille,Pleven,1930.0km,25.6449,47.76%,37.49ms,38.68ms,0.27ms,2022-01-07 04:42:26
Lille,Stara-Zagora,1999.0km,24.99,47.76%,37.49ms,38.68ms,0.27ms,2022-01-07 04:42:26
Lille,Novorossiysk,4163.0km,49.115,38.02%,87.36ms,87.84ms,0.27ms,2022-01-07 04:44:39
Lille,Skopje,1720.0km,27.505,45.28%,35.87ms,36.27ms,0.12ms,2022-01-07 04:35:45
Lille,Otranto,1829.0km,26.845,45.86%,27.96ms,28.52ms,0.14ms,2022-01-07 04:15:19
Lille,Bitola,1847.0km,27.865,33.61%,49.38ms,50.67ms,0.35ms,2022-01-07 04:45:28
Lille,Bar,1847.0km,29.865,33.61%,49.38ms,50.67ms,0.35ms,2022-01-07 04:45:28
Lille,Edirne,2492.0km,35.82,40.96%,55.03ms,55.44ms,0.11ms,2022-01-07 04:20:12
Lille,Kastanies,2082.0km,24.404999999999998,47.76%,37.49ms,38.68ms,0.27ms,2022-01-07 04:42:26
Lille,OPTEGLOBE-TBN,2159.0km,36.5,38.36%,56.66ms,57.05ms,0.14ms,2022-01-07 05:00:44
Lille,Svilengrad,2530.0km,38.01,40.96%,55.03ms,55.44ms,0.11ms,2022-01-07 04:20:12
Lille,Genova,880.0km,13.31,43.06%,16.92ms,17.45ms,0.11ms,2022-01-07 04:29:05
Lille,Marseille,874.0km,20.740000000000002,31.11%,18.08ms,18.72ms,0.21ms,2022-01-07 04:26:39
Lille,Bari,1631.0km,23.854999999999997,45.86%,27.96ms,28.52ms,0.14ms,2022-01-07 04:15:19
Lille,Bologna,1213.0km,13.99,43.17%,23.95ms,24.70ms,0.15ms,2022-01-07 05:00:26
Lille,Cornwall-Stations,519.0km,11.995000000000001,43.29%,7.41ms,8.81ms,0.24ms,2022-01-07 04:15:55
Lille,Valery,405.0km,13.385,21.00%,10.25ms,15.72ms,1.25ms,2022-01-07 04:33:57
Lille,Derna,4249.0km,39.455,53.54%,60.31ms,62.50ms,0.58ms,2022-01-07 05:07:04
Lille,Ostend,87.0km,14.535,4.14%,14.45ms,16.13ms,0.32ms,2022-01-07 05:05:23
Lille,Blaabjerg,1157.0km,14.58,43.89%,19.65ms,20.14ms,0.15ms,2022-01-07 04:10:52
Lille,Nicosia,3073.0km,37.4,47.43%,59.29ms,75.38ms,4.22ms,2022-01-07 04:25:03
Lille,Kilmore-Quay,832.0km,14.879999999999999,40.83%,17.96ms,33.64ms,2.76ms,2022-01-07 05:08:14
Lille,Penmarch,801.0km,14.365,21.00%,10.25ms,15.72ms,1.25ms,2022-01-07 04:33:57
Lille,Kilkis,1934.0km,42.115,29.94%,63.37ms,65.58ms,0.40ms,2022-01-07 04:45:17
Lille,Haskavo,1994.0km,26.964999999999996,47.76%,37.49ms,38.68ms,0.27ms,2022-01-07 04:42:26
Lille,Komotini,2132.0km,38.105000000000004,29.94%,63.37ms,65.58ms,0.40ms,2022-01-07 04:45:17
Lille,Gevgelija,1973.0km,40.31,29.94%,63.37ms,65.58ms,0.40ms,2022-01-07 04:45:17
Lille,Petrich,2014.0km,35.515,29.94%,63.37ms,65.58ms,0.40ms,2022-01-07 04:45:17
Lille,Promachonas,1996.0km,42.425,29.94%,63.37ms,65.58ms,0.40ms,2022-01-07 04:45:17
Lille,Alexandroupolis,2187.0km,34.38,29.94%,63.37ms,65.58ms,0.40ms,2022-01-07 04:45:17
Lille,Kesan,2484.0km,38.78,40.96%,55.03ms,55.44ms,0.11ms,2022-01-07 04:20:12
Lille,Nahariya,3439.0km,34.515,58.18%,57.51ms,58.23ms,0.32ms,2022-01-07 04:44:53
Lille,Corfu,1963.0km,29.445,33.61%,49.38ms,50.67ms,0.35ms,2022-01-07 04:45:28
Lille,Chania,2474.0km,36.075,38.36%,56.66ms,57.05ms,0.14ms,2022-01-07 05:00:44
Lille,Yeroskipos,3052.0km,33.295,47.43%,59.29ms,75.38ms,4.22ms,2022-01-07 04:25:03
Lille,Marmaris,2585.0km,35.07,43.79%,53.26ms,56.25ms,0.57ms,2022-01-07 04:20:22
Lille,Haifa,3409.0km,30.365,58.18%,57.51ms,58.23ms,0.32ms,2022-01-07 04:44:53
Lille,Suez,3405.0km,38.235,53.54%,60.31ms,62.50ms,0.58ms,2022-01-07 05:07:04
Lille,Conil,2468.0km,36.975,35.11%,46.19ms,112.82ms,21.23ms,2022-01-07 04:14:44
Lille,Sesimbra,1688.0km,27.91,35.06%,47.22ms,47.62ms,0.29ms,2022-01-07 04:25:25
