Source,City,Distance,Average(ms),%of SOL f/0,min,max,mdev,Last Checked
Europe,New-York,27.0km,1.27,13.50%,2.43ms,3.04ms,0.12ms,2022-01-07 02:31:41
Europe,Boston,297.0km,3.82,42.43%,6.66ms,13.51ms,1.92ms,2022-01-07 03:04:10
Europe,Eckington,359.0km,11.695,50.71%,6.71ms,8.88ms,0.41ms,2022-01-07 02:48:17
Europe,Tukwita,3883.0km,37.705,57.70%,67.06ms,69.77ms,0.56ms,2022-01-07 02:41:01
Europe,Washington,355.0km,3.675,50.71%,6.71ms,8.88ms,0.41ms,2022-01-07 02:48:17
Europe,Chicago,1148.0km,11.67,49.91%,23.25ms,23.49ms,0.18ms,2022-01-07 03:09:16
Europe,Dallas,2212.0km,21.86,51.44%,42.23ms,84.11ms,7.50ms,2022-01-07 03:11:41
Europe,Albuquerque,2914.0km,29.26,50.24%,57.87ms,61.09ms,0.87ms,2022-01-07 03:00:21
Europe,Tucson,3659.0km,36.73,54.76%,63.22ms,63.58ms,0.23ms,2022-01-07 02:34:44
Europe,Phoenix,3450.0km,31.685,54.76%,63.22ms,63.58ms,0.23ms,2022-01-07 02:34:44
Europe,Cermak,1158.0km,20.72,49.91%,23.25ms,23.49ms,0.18ms,2022-01-07 03:09:16
Europe,Atlanta,1208.0km,9.22,67.11%,18.27ms,19.60ms,0.32ms,2022-01-07 03:00:56
Europe,Tampa,1625.0km,17.41,47.79%,34.72ms,35.00ms,0.17ms,2022-01-07 02:44:26
Europe,Houston,2288.0km,16.39,71.50%,32.43ms,34.54ms,0.39ms,2022-01-07 02:19:10
Europe,LasVegas,3593.0km,28.33,64.16%,56.54ms,56.82ms,0.26ms,2022-01-07 02:24:12
Europe,Kansas,1764.0km,15.53,56.90%,30.97ms,31.14ms,0.12ms,2022-01-07 02:22:00
Europe,Sunnyvale,4130.0km,37.76,61.34%,67.20ms,67.46ms,0.26ms,2022-01-07 02:39:36
Europe,Boise,3714.0km,33.26,55.60%,56.93ms,57.61ms,0.31ms,2022-01-07 02:38:47
Europe,Helena,3925.0km,35.3149,55.60%,56.93ms,57.61ms,0.31ms,2022-01-07 02:38:47
Europe,Billings,3306.0km,32.39,48.64%,53.11ms,55.99ms,0.54ms,2022-01-07 03:09:04
Europe,Fargo,2095.0km,21.355,53.66%,32.48ms,35.52ms,0.55ms,2022-01-07 02:29:28
Europe,Minneapolis,1717.0km,16.465,53.66%,32.48ms,35.52ms,0.55ms,2022-01-07 02:29:28
Europe,Sioux-City,2112.0km,31.595,46.51%,41.07ms,41.27ms,0.24ms,2022-01-07 02:25:14
Europe,Omaha,2002.0km,23.045,46.51%,41.07ms,41.27ms,0.24ms,2022-01-07 02:25:14
Tukwita,Cheyenne,1562.0km,13.515,57.85%,26.80ms,27.92ms,0.25ms,2022-01-07 03:09:04
Tukwita,Salt-Lake,1128.0km,10.915,53.71%,21.75ms,22.05ms,0.13ms,2022-01-07 02:38:47
Tukwita,Denver,1641.0km,16.015,51.28%,31.96ms,32.16ms,0.08ms,2022-01-07 02:12:03
Tukwita,Albany,3783.0km,50.21,37.83%,71.25ms,126.58ms,25.45ms,2022-01-07 03:00:28
Tukwita,Portland,233.0km,2.1,58.25%,4.04ms,4.38ms,0.08ms,2022-01-07 02:35:22
Tukwita,Eugene,609.0km,7.9750000000000005,49.40%,9.71ms,20.37ms,2.01ms,2022-01-07 02:37:47
Tukwita,Spokane,4040.0km,45.0,54.51%,68.22ms,69.53ms,0.55ms,2022-01-07 02:48:18
Tukwita,Seattle,17km,4.085
Tukwita,Burbank,1564.0km,21.53,48.31%,32.72ms,33.05ms,0.27ms,2022-01-07 02:26:02
Tukwita,Los-Angeles,1546.0km,16.44,48.31%,32.72ms,33.05ms,0.27ms,2022-01-07 02:26:02
Tukwita,Newark,3909.0km,44.74,53.32%,73.22ms,74.07ms,0.19ms,2022-01-07 02:31:41
Tukwita,New-York,3892.0km,36.655,53.32%,73.22ms,74.07ms,0.19ms,2022-01-07 02:31:41
Tukwita,Boston,4001.0km,33.615,59.72%,66.53ms,77.02ms,2.03ms,2022-01-07 03:04:10
Tukwita,Eckington,3711.0km,42.355000000000004,54.51%,68.22ms,69.53ms,0.55ms,2022-01-07 02:48:18
Tukwita,Europe,3866.0km,33.57,57.70%,67.06ms,67.36ms,0.24ms,2022-01-07 02:27:39
Tukwita,Washington,3707.0km,34.335,54.51%,68.22ms,69.53ms,0.55ms,2022-01-07 02:48:18
Tukwita,Chicago,2789.0km,27.74,50.71%,55.42ms,55.56ms,0.28ms,2022-01-07 03:09:16
Tukwita,Dallas,2703.0km,31.93,42.90%,62.79ms,91.30ms,5.10ms,2022-01-07 03:11:41
Tukwita,Albuquerque,1904.0km,27.085,35.26%,52.55ms,72.99ms,3.91ms,2022-01-07 03:00:21
Tukwita,Tucson,2007.0km,27.130000000000003,40.86%,44.08ms,44.49ms,0.26ms,2022-01-07 02:34:44
Tukwita,Phoenix,1798.0km,22.085,40.86%,44.08ms,44.49ms,0.26ms,2022-01-07 02:34:44
Tukwita,Cermak,2799.0km,36.79,50.71%,55.42ms,55.56ms,0.28ms,2022-01-07 03:09:16
Tukwita,Atlanta,3506.0km,35.79,49.38%,71.48ms,71.96ms,0.24ms,2022-01-07 03:00:56
Tukwita,Tampa,4066.0km,36.19,56.47%,72.19ms,73.00ms,0.23ms,2022-01-07 02:44:27
Tukwita,Houston,3041.0km,26.405,58.48%,52.53ms,53.56ms,0.40ms,2022-01-07 02:19:10
Tukwita,LasVegas,1412.0km,17.015,41.53%,33.85ms,34.18ms,0.25ms,2022-01-07 02:24:12
Tukwita,Kansas,2419.0km,21.045,57.60%,41.99ms,42.32ms,0.18ms,2022-01-07 02:22:00
Tukwita,Sunnyvale,1161.0km,14.53,57.05%,20.75ms,21.14ms,0.15ms,2022-01-07 02:39:36
Tukwita,Boise,1673.0km,15.639999999999999,53.71%,21.75ms,22.05ms,0.13ms,2022-01-07 02:38:47
Tukwita,Helena,1884.0km,17.694899999999997,53.71%,21.75ms,22.05ms,0.13ms,2022-01-07 02:38:47
Tukwita,Billings,2290.0km,19.155,57.85%,26.80ms,27.92ms,0.25ms,2022-01-07 03:09:04
Tukwita,Fargo,2531.0km,35.045,35.88%,59.84ms,63.14ms,0.62ms,2022-01-07 02:29:28
Tukwita,Minneapolis,2153.0km,30.155,35.88%,59.84ms,63.14ms,0.62ms,2022-01-07 02:29:28
Tukwita,Sioux-City,2372.0km,32.25,51.60%,42.36ms,42.59ms,0.21ms,2022-01-07 02:25:14
Tukwita,Omaha,2262.0km,23.700000000000003,51.60%,42.36ms,42.59ms,0.21ms,2022-01-07 02:25:14
Washington,Cheyenne,2338.0km,26.665,44.11%,51.22ms,71.25ms,4.67ms,2022-01-07 03:09:04
Washington,Salt-Lake,2933.0km,28.675,51.46%,57.09ms,61.21ms,0.72ms,2022-01-07 02:38:47
Washington,Denver,2365.0km,22.15,53.75%,43.82ms,47.19ms,0.55ms,2022-01-07 02:12:05
Washington,Albany,519.0km,7.97,34.60%,15.10ms,20.18ms,0.90ms,2022-01-07 03:00:19
Washington,Portland,3748.0km,31.475,60.45%,62.22ms,63.25ms,0.50ms,2022-01-07 02:35:22
Washington,Eugene,3948.0km,37.875,54.76%,69.79ms,74.24ms,0.90ms,2022-01-07 02:37:47
Washington,Spokane,333km,10.665
Washington,Seattle,3707.0km,34.13,54.51%,68.18ms,68.80ms,0.19ms,2022-01-07 02:41:01
Washington,Burbank,3680.0km,38.72,54.66%,67.20ms,67.81ms,0.19ms,2022-01-07 02:26:02
Washington,Los-Angeles,3662.0km,33.63,54.66%,67.20ms,67.81ms,0.19ms,2022-01-07 02:26:02
Washington,Newark,391.0km,12.350000000000001,46.75%,8.16ms,9.18ms,0.47ms,2022-01-07 02:31:41
Washington,New-York,374.0km,4.265,46.75%,8.16ms,9.18ms,0.47ms,2022-01-07 02:31:41
Washington,Boston,653.0km,6.13,54.42%,11.84ms,14.14ms,0.39ms,2022-01-07 03:04:12
Washington,Eckington,4km,8.02
Washington,Europe,355.0km,3.585,50.71%,6.88ms,7.47ms,0.13ms,2022-01-07 02:27:39
Washington,Tukwita,3724.0km,38.215,54.51%,68.18ms,68.80ms,0.19ms,2022-01-07 02:41:01
Washington,Chicago,925.0km,10.595,44.05%,21.11ms,21.74ms,0.12ms,2022-01-07 03:09:16
Washington,Dallas,1875.0km,17.095,55.15%,33.81ms,34.23ms,0.20ms,2022-01-07 03:11:39
Washington,Albuquerque,2618.0km,28.615,45.93%,56.14ms,60.96ms,1.08ms,2022-01-07 03:00:21
Washington,Tucson,3363.0km,32.175,58.41%,54.20ms,54.81ms,0.15ms,2022-01-07 02:34:44
Washington,Phoenix,3154.0km,27.13,58.41%,54.20ms,54.81ms,0.15ms,2022-01-07 02:34:44
Washington,Cermak,935.0km,19.645000000000003,44.05%,21.11ms,21.74ms,0.12ms,2022-01-07 03:09:16
Washington,Atlanta,854.0km,6.575,65.69%,12.77ms,13.20ms,0.15ms,2022-01-07 03:00:56
Washington,Tampa,1312.0km,42.125,15.62%,83.97ms,84.50ms,0.33ms,2022-01-07 02:44:27
Washington,Houston,1936.0km,14.035,69.14%,27.18ms,28.22ms,0.32ms,2022-01-07 02:19:10
Washington,LasVegas,3323.0km,32.605,51.12%,64.82ms,65.28ms,0.08ms,2022-01-07 02:24:12
Washington,Kansas,1483.0km,16.085,46.34%,31.62ms,32.23ms,0.24ms,2022-01-07 02:22:00
Washington,Sunnyvale,3882.0km,40.365,53.64%,72.21ms,73.26ms,0.50ms,2022-01-07 02:39:37
Washington,Boise,3478.0km,33.4,51.46%,57.09ms,61.21ms,0.72ms,2022-01-07 02:38:47
Washington,Helena,3689.0km,35.4549,51.46%,57.09ms,61.21ms,0.72ms,2022-01-07 02:38:47
Washington,Billings,3066.0km,32.305,44.11%,51.22ms,71.25ms,4.67ms,2022-01-07 03:09:04
Washington,Fargo,1937.0km,20.145,51.97%,30.19ms,34.84ms,0.88ms,2022-01-07 02:29:28
Washington,Minneapolis,1559.0km,15.255,51.97%,30.19ms,34.84ms,0.88ms,2022-01-07 02:29:28
Washington,Sioux-City,1861.0km,30.645000000000003,42.46%,39.16ms,39.85ms,0.28ms,2022-01-07 02:25:15
Washington,Omaha,1751.0km,22.095000000000002,42.46%,39.16ms,39.85ms,0.28ms,2022-01-07 02:25:15
Chicago,Cheyenne,1430.0km,11.98,62.17%,23.77ms,24.73ms,0.22ms,2022-01-07 03:09:03
Chicago,Salt-Lake,2021.0km,18.14,56.14%,36.21ms,36.43ms,0.27ms,2022-01-07 02:38:47
Chicago,Denver,1475.0km,13.005,56.73%,25.87ms,26.64ms,0.17ms,2022-01-07 02:12:03
Chicago,Albany,1145.0km,9.645,60.26%,19.14ms,21.11ms,0.36ms,2022-01-07 03:00:19
Chicago,Portland,2823.0km,29.34,48.67%,58.53ms,58.85ms,0.28ms,2022-01-07 02:35:21
Chicago,Eugene,3023.0km,39.120000000000005,39.84%,72.28ms,80.61ms,1.56ms,2022-01-07 02:37:46
Chicago,Spokane,1258.0km,21.405,44.05%,20.98ms,26.91ms,1.36ms,2022-01-07 02:48:17
Chicago,Seattle,2789.0km,27.605,50.71%,55.12ms,55.47ms,0.26ms,2022-01-07 02:41:00
Chicago,Burbank,2820.0km,34.455,48.31%,58.53ms,58.83ms,0.34ms,2022-01-07 02:26:02
Chicago,Los-Angeles,2802.0km,29.365,48.31%,58.53ms,58.83ms,0.34ms,2022-01-07 02:26:02
Chicago,Newark,1192.0km,18.86,55.95%,21.46ms,22.14ms,0.18ms,2022-01-07 02:31:41
Chicago,New-York,1175.0km,10.775,55.95%,21.46ms,22.14ms,0.18ms,2022-01-07 02:31:41
Chicago,Boston,1368.0km,13.29,52.62%,25.68ms,35.62ms,2.01ms,2022-01-07 03:04:10
Chicago,Eckington,929.0km,18.759999999999998,44.05%,20.98ms,26.91ms,1.36ms,2022-01-07 02:48:17
Chicago,Europe,1148.0km,11.65,49.91%,23.21ms,23.43ms,0.18ms,2022-01-07 02:27:38
Chicago,Tukwita,2806.0km,31.69,50.71%,55.12ms,55.47ms,0.26ms,2022-01-07 02:41:00
Chicago,Washington,925.0km,10.74,44.05%,20.98ms,26.91ms,1.36ms,2022-01-07 02:48:17
Chicago,Dallas,1291.0km,18.15,35.86%,36.22ms,36.72ms,0.17ms,2022-01-07 03:11:39
Chicago,Albuquerque,1807.0km,23.43,39.28%,46.21ms,50.55ms,1.14ms,2022-01-07 03:00:20
Chicago,Tucson,2545.0km,35.12,38.93%,60.09ms,60.26ms,0.10ms,2022-01-07 02:34:43
Chicago,Phoenix,2336.0km,30.075,38.93%,60.09ms,60.26ms,0.10ms,2022-01-07 02:34:43
Chicago,Cermak,10km,9.05
Chicago,Atlanta,945.0km,11.07,42.95%,22.01ms,22.81ms,0.15ms,2022-01-07 03:00:56
Chicago,Tampa,1616.0km,19.33,42.53%,38.54ms,38.96ms,0.14ms,2022-01-07 02:44:26
Chicago,Houston,1512.0km,16.51,45.82%,32.80ms,33.62ms,0.22ms,2022-01-07 02:19:09
Chicago,LasVegas,2451.0km,32.545,37.71%,64.97ms,65.24ms,0.08ms,2022-01-07 02:24:12
Chicago,Kansas,660.0km,6.875,50.77%,13.68ms,13.91ms,0.12ms,2022-01-07 02:21:58
Chicago,Sunnyvale,2981.0km,30.134999999999998,56.94%,51.94ms,52.23ms,0.31ms,2022-01-07 02:39:36
Chicago,Boise,2566.0km,22.865000000000002,56.14%,36.21ms,36.43ms,0.27ms,2022-01-07 02:38:47
Chicago,Helena,2777.0km,24.9199,56.14%,36.21ms,36.43ms,0.27ms,2022-01-07 02:38:47
Chicago,Billings,2158.0km,17.62,62.17%,23.77ms,24.73ms,0.22ms,2022-01-07 03:09:03
Chicago,Fargo,1044.0km,13.535,39.18%,16.62ms,19.15ms,0.47ms,2022-01-07 02:29:28
Chicago,Minneapolis,666.0km,8.645,39.18%,16.62ms,19.15ms,0.47ms,2022-01-07 02:29:28
Chicago,Sioux-City,967.0km,32.035000000000004,18.14%,41.91ms,42.48ms,0.13ms,2022-01-07 02:25:14
Chicago,Omaha,857.0km,23.485000000000003,18.14%,41.91ms,42.48ms,0.13ms,2022-01-07 02:25:14
Dallas,Cheyenne,1169.0km,12.09,48.71%,24.02ms,24.73ms,0.16ms,2022-01-07 03:09:03
Dallas,Salt-Lake,1605.0km,16.445,50.16%,32.31ms,46.48ms,2.54ms,2022-01-07 02:38:47
Dallas,Denver,1065.0km,13.03,40.96%,24.44ms,65.18ms,7.30ms,2022-01-07 02:12:05
Dallas,Albany,2298.0km,18.56,62.11%,36.64ms,39.99ms,0.84ms,2022-01-07 03:00:19
Dallas,Portland,2625.0km,23.51,55.85%,46.83ms,47.33ms,0.12ms,2022-01-07 02:35:21
Dallas,Eugene,2700.0km,26.485,55.00%,46.45ms,51.43ms,1.40ms,2022-01-07 02:37:46
Dallas,Spokane,2208.0km,27.9,55.15%,33.64ms,46.38ms,2.22ms,2022-01-07 02:48:17
Dallas,Seattle,2703.0km,29.55,45.81%,59.04ms,59.20ms,0.34ms,2022-01-07 02:41:00
Dallas,Burbank,2009.0km,21.009999999999998,64.23%,31.61ms,32.84ms,0.32ms,2022-01-07 02:26:02
Dallas,Los-Angeles,1991.0km,15.92,64.23%,31.61ms,32.84ms,0.32ms,2022-01-07 02:26:02
Dallas,Newark,2252.0km,31.155,48.59%,41.75ms,170.54ms,23.10ms,2022-01-07 02:31:41
Dallas,New-York,2235.0km,23.07,48.59%,41.75ms,170.54ms,23.10ms,2022-01-07 02:31:41
Dallas,Boston,2493.0km,19.495,65.61%,38.12ms,56.03ms,3.18ms,2022-01-07 03:04:10
Dallas,Eckington,1879.0km,25.255,55.15%,33.64ms,46.38ms,2.22ms,2022-01-07 02:48:17
Dallas,Europe,2212.0km,21.515,51.44%,42.89ms,43.96ms,0.25ms,2022-01-07 02:27:38
Dallas,Tukwita,2720.0km,33.635,45.81%,59.04ms,59.20ms,0.34ms,2022-01-07 02:41:00
Dallas,Washington,1875.0km,17.235,55.15%,33.64ms,46.38ms,2.22ms,2022-01-07 02:48:17
Dallas,Chicago,1291.0km,18.86,34.89%,36.21ms,69.09ms,6.12ms,2022-01-07 03:09:15
Dallas,Albuquerque,940.0km,20.805,22.93%,41.20ms,43.85ms,0.63ms,2022-01-07 03:00:20
Dallas,Tucson,1631.0km,16.89,61.83%,22.60ms,45.14ms,4.10ms,2022-01-07 02:34:43
Dallas,Phoenix,1422.0km,11.845,61.83%,22.60ms,45.14ms,4.10ms,2022-01-07 02:34:43
Dallas,Cermak,1301.0km,27.91,34.89%,36.21ms,69.09ms,6.12ms,2022-01-07 03:09:15
Dallas,Atlanta,1158.0km,11.885,50.35%,22.08ms,69.56ms,8.50ms,2022-01-07 03:00:56
Dallas,Tampa,1476.0km,18.695,39.89%,36.73ms,50.63ms,2.49ms,2022-01-07 02:44:26
Dallas,Houston,362.0km,2.78,72.40%,5.31ms,7.88ms,0.48ms,2022-01-07 02:19:09
Dallas,LasVegas,1719.0km,19.6,44.08%,39.10ms,39.28ms,0.15ms,2022-01-07 02:24:12
Dallas,Kansas,730.0km,5.595,66.36%,10.92ms,16.18ms,0.95ms,2022-01-07 02:21:58
Dallas,Sunnyvale,2357.0km,27.174999999999997,50.80%,44.46ms,91.91ms,8.50ms,2022-01-07 02:39:36
Dallas,Boise,2150.0km,21.17,50.16%,32.31ms,46.48ms,2.54ms,2022-01-07 02:38:47
Dallas,Helena,2361.0km,23.224899999999998,50.16%,32.31ms,46.48ms,2.54ms,2022-01-07 02:38:47
Dallas,Billings,1897.0km,17.73,48.71%,24.02ms,24.73ms,0.16ms,2022-01-07 03:09:03
Dallas,Fargo,1816.0km,20.29,47.93%,28.49ms,78.46ms,8.88ms,2022-01-07 02:29:28
Dallas,Minneapolis,1438.0km,15.4,47.93%,28.49ms,78.46ms,8.88ms,2022-01-07 02:29:28
Dallas,Sioux-City,1099.0km,18.445,63.86%,14.71ms,17.07ms,0.44ms,2022-01-07 02:25:14
Dallas,Omaha,989.0km,9.895,63.86%,14.71ms,17.07ms,0.44ms,2022-01-07 02:25:14
Albuquerque,Cheyenne,688.0km,24.525,14.04%,44.43ms,61.10ms,2.84ms,2022-01-07 03:09:03
Albuquerque,Salt-Lake,779.0km,30.685,12.77%,57.25ms,64.45ms,1.31ms,2022-01-07 02:38:47
Albuquerque,Denver,534.0km,15.57,17.23%,26.52ms,34.77ms,1.82ms,2022-01-07 03:12:06
Albuquerque,Albany,2945.0km,35.83,41.48%,67.57ms,75.49ms,1.83ms,2022-01-07 03:00:19
Albuquerque,Portland,1782.0km,26.025,34.27%,43.44ms,77.56ms,6.52ms,2022-01-07 02:35:21
Albuquerque,Eugene,1812.0km,27.384999999999998,34.63%,45.46ms,54.21ms,2.18ms,2022-01-07 02:37:46
Albuquerque,Spokane,2951.0km,39.135,46.75%,52.98ms,61.12ms,2.24ms,2022-01-07 02:48:17
Albuquerque,Seattle,1904.0km,26.725,35.92%,49.05ms,58.50ms,2.01ms,2022-01-07 02:41:00
Albuquerque,Burbank,1089.0km,17.045,46.57%,19.99ms,29.12ms,1.79ms,2022-01-07 02:26:01
Albuquerque,Los-Angeles,1071.0km,11.955,46.57%,19.99ms,29.12ms,1.79ms,2022-01-07 02:26:01
Albuquerque,Newark,2957.0km,40.63,45.23%,62.92ms,70.60ms,1.98ms,2022-01-07 02:31:40
Albuquerque,New-York,2940.0km,32.545,45.23%,62.92ms,70.60ms,1.98ms,2022-01-07 02:31:40
Albuquerque,Boston,3162.0km,31.41,51.00%,58.22ms,86.55ms,4.91ms,2022-01-07 03:04:10
Albuquerque,Eckington,2622.0km,36.489999999999995,46.75%,52.98ms,61.12ms,2.24ms,2022-01-07 02:48:17
Albuquerque,Europe,2914.0km,29.055,50.24%,54.47ms,64.70ms,2.23ms,2022-01-07 02:27:38
Albuquerque,Tukwita,1921.0km,30.810000000000002,35.92%,49.05ms,58.50ms,2.01ms,2022-01-07 02:41:00
Albuquerque,Washington,2618.0km,28.47,46.75%,52.98ms,61.12ms,2.24ms,2022-01-07 02:48:17
Albuquerque,Chicago,1807.0km,23.315,39.28%,42.67ms,50.17ms,1.67ms,2022-01-07 03:09:15
Albuquerque,Dallas,940.0km,21.07,22.38%,37.62ms,49.53ms,2.27ms,2022-01-07 03:11:39
Albuquerque,Tucson,745.0km,22.625,15.31%,29.90ms,56.70ms,5.02ms,2022-01-07 02:34:43
Albuquerque,Phoenix,536.0km,17.58,15.31%,29.90ms,56.70ms,5.02ms,2022-01-07 02:34:43
Albuquerque,Cermak,1817.0km,32.365,39.28%,42.67ms,50.17ms,1.67ms,2022-01-07 03:09:15
Albuquerque,Atlanta,2040.0km,23.31,44.35%,43.12ms,53.05ms,2.43ms,2022-01-07 03:00:58
Albuquerque,Tampa,2416.0km,32.07,37.75%,60.24ms,74.06ms,2.89ms,2022-01-07 02:44:26
Albuquerque,Houston,1210.0km,19.92,31.03%,35.79ms,47.36ms,2.67ms,2022-01-07 02:19:09
Albuquerque,LasVegas,779.0km,16.475,24.34%,28.85ms,42.30ms,2.58ms,2022-01-07 02:24:11
Albuquerque,Kansas,1154.0km,34.84,16.72%,65.58ms,75.75ms,2.54ms,2022-01-07 02:22:00
Albuquerque,Sunnyvale,1417.0km,20.14,43.66%,28.04ms,39.68ms,2.73ms,2022-01-07 02:39:36
Albuquerque,Boise,1324.0km,35.41,12.77%,57.25ms,64.45ms,1.31ms,2022-01-07 02:38:47
Albuquerque,Helena,1535.0km,37.4649,12.77%,57.25ms,64.45ms,1.31ms,2022-01-07 02:38:47
Albuquerque,Billings,1416.0km,30.165,14.04%,44.43ms,61.10ms,2.84ms,2022-01-07 03:09:03
Albuquerque,Fargo,1943.0km,27.485,34.78%,40.93ms,49.09ms,2.18ms,2022-01-07 02:29:28
Albuquerque,Minneapolis,1565.0km,22.595,34.78%,40.93ms,49.09ms,2.18ms,2022-01-07 02:29:28
Albuquerque,Sioux-City,1281.0km,35.75,21.96%,45.21ms,58.07ms,2.60ms,2022-01-07 02:25:14
Albuquerque,Omaha,1171.0km,27.200000000000003,21.96%,45.21ms,58.07ms,2.60ms,2022-01-07 02:25:14
Tucson,Cheyenne,1071.0km,31.75,17.00%,63.19ms,65.15ms,0.46ms,2022-01-07 03:09:04
Tucson,Salt-Lake,816.0km,22.28,18.55%,44.35ms,44.75ms,0.22ms,2022-01-07 02:38:47
Tucson,Denver,946.0km,15.055,31.53%,29.92ms,30.28ms,0.20ms,2022-01-07 03:12:06
Tucson,Albany,3477.0km,30.615,57.00%,60.67ms,67.36ms,1.33ms,2022-01-07 03:00:19
Tucson,Portland,1623.0km,18.735,43.86%,35.55ms,45.21ms,2.44ms,2022-01-07 02:35:22
Tucson,Eugene,1582.0km,23.599999999999998,34.93%,40.89ms,56.76ms,2.98ms,2022-01-07 02:37:47
Tucson,Spokane,3487.0km,40.295,53.46%,59.00ms,61.14ms,0.42ms,2022-01-07 02:48:18
Tucson,Seattle,1798.0km,22.145,40.86%,44.18ms,44.58ms,0.30ms,2022-01-07 02:41:01
Tucson,Burbank,593.0km,10.315,57.50%,10.22ms,10.60ms,0.17ms,2022-01-07 02:26:02
Tucson,Los-Angeles,575.0km,5.225,57.50%,10.22ms,10.60ms,0.17ms,2022-01-07 02:26:02
Tucson,Newark,3493.0km,37.635000000000005,58.92%,58.94ms,60.13ms,0.35ms,2022-01-07 02:31:41
Tucson,New-York,3476.0km,29.55,58.92%,58.94ms,60.13ms,0.35ms,2022-01-07 02:31:41
Tucson,Boston,3696.0km,32.455,57.75%,64.43ms,67.67ms,0.75ms,2022-01-07 03:04:12
Tucson,Eckington,3158.0km,37.65,53.46%,59.00ms,61.14ms,0.42ms,2022-01-07 02:48:18
Tucson,Europe,3450.0km,31.66,54.76%,63.21ms,63.47ms,0.28ms,2022-01-07 02:27:40
Tucson,Tukwita,1815.0km,26.23,40.86%,44.18ms,44.58ms,0.30ms,2022-01-07 02:41:01
Tucson,Washington,3154.0km,29.63,53.46%,59.00ms,61.14ms,0.42ms,2022-01-07 02:48:18
Tucson,Chicago,2336.0km,30.265,38.93%,60.43ms,60.91ms,0.14ms,2022-01-07 03:09:16
Tucson,Dallas,1422.0km,12.385,59.25%,22.84ms,75.88ms,9.49ms,2022-01-07 03:11:41
Tucson,Albuquerque,536.0km,16.895,16.24%,33.11ms,36.21ms,0.80ms,2022-01-07 03:00:21
Tucson,Phoenix,209km,5.045
Tucson,Cermak,2346.0km,39.315,38.93%,60.43ms,60.91ms,0.14ms,2022-01-07 03:09:16
Tucson,Atlanta,2557.0km,24.675,52.18%,49.13ms,49.85ms,0.25ms,2022-01-07 03:00:56
Tucson,Tampa,2886.0km,29.645,48.92%,45.80ms,72.26ms,7.97ms,2022-01-07 02:44:26
Tucson,Houston,1632.0km,13.915,60.44%,27.64ms,28.45ms,0.17ms,2022-01-07 02:19:10
Tucson,LasVegas,409.0km,6.655,31.46%,13.12ms,13.48ms,0.13ms,2022-01-07 02:24:12
Tucson,Kansas,1688.0km,26.835,31.85%,53.48ms,54.05ms,0.31ms,2022-01-07 02:22:00
Tucson,Sunnyvale,1017.0km,13.35,55.39%,18.40ms,18.66ms,0.16ms,2022-01-07 02:39:36
Tucson,Boise,1361.0km,27.005000000000003,18.55%,44.35ms,44.75ms,0.22ms,2022-01-07 02:38:47
Tucson,Helena,1572.0km,29.0599,18.55%,44.35ms,44.75ms,0.22ms,2022-01-07 02:38:47
Tucson,Billings,1799.0km,37.39,17.00%,63.19ms,65.15ms,0.46ms,2022-01-07 03:09:04
Tucson,Fargo,2416.0km,29.71,41.59%,49.07ms,51.38ms,0.46ms,2022-01-07 02:29:28
Tucson,Minneapolis,2038.0km,24.82,41.59%,49.07ms,51.38ms,0.46ms,2022-01-07 02:29:28
Tucson,Sioux-City,1795.0km,32.57,36.98%,35.60ms,57.56ms,6.84ms,2022-01-07 02:25:14
Tucson,Omaha,1685.0km,24.020000000000003,36.98%,35.60ms,57.56ms,6.84ms,2022-01-07 02:25:14
Phoenix,Cheyenne,1071.0km,31.75,17.00%,63.19ms,65.15ms,0.46ms,2022-01-07 03:09:04
Phoenix,Salt-Lake,816.0km,22.28,18.55%,44.35ms,44.75ms,0.22ms,2022-01-07 02:38:47
Phoenix,Denver,946.0km,15.055,31.53%,29.92ms,30.28ms,0.20ms,2022-01-07 03:12:06
Phoenix,Albany,3477.0km,30.615,57.00%,60.67ms,67.36ms,1.33ms,2022-01-07 03:00:19
Phoenix,Portland,1623.0km,18.735,43.86%,35.55ms,45.21ms,2.44ms,2022-01-07 02:35:22
Phoenix,Eugene,1582.0km,23.599999999999998,34.93%,40.89ms,56.76ms,2.98ms,2022-01-07 02:37:47
Phoenix,Spokane,3487.0km,40.295,53.46%,59.00ms,61.14ms,0.42ms,2022-01-07 02:48:18
Phoenix,Seattle,1798.0km,22.145,40.86%,44.18ms,44.58ms,0.30ms,2022-01-07 02:41:01
Phoenix,Burbank,593.0km,10.315,57.50%,10.22ms,10.60ms,0.17ms,2022-01-07 02:26:02
Phoenix,Los-Angeles,575.0km,5.225,57.50%,10.22ms,10.60ms,0.17ms,2022-01-07 02:26:02
Phoenix,Newark,3493.0km,37.635000000000005,58.92%,58.94ms,60.13ms,0.35ms,2022-01-07 02:31:41
Phoenix,New-York,3476.0km,29.55,58.92%,58.94ms,60.13ms,0.35ms,2022-01-07 02:31:41
Phoenix,Boston,3696.0km,32.455,57.75%,64.43ms,67.67ms,0.75ms,2022-01-07 03:04:12
Phoenix,Eckington,3158.0km,37.65,53.46%,59.00ms,61.14ms,0.42ms,2022-01-07 02:48:18
Phoenix,Europe,3450.0km,31.66,54.76%,63.21ms,63.47ms,0.28ms,2022-01-07 02:27:40
