Source,City,Distance,Average(ms),%of SOL f/0,min,max,mdev,Last Checked
Seoul,San-Jose,9093.0km,65.53,69.41%,130.91ms,131.95ms,0.21ms,2022-01-07 02:39:36
Seoul,Los-Angeles,9588.0km,68.395,70.50%,136.63ms,136.93ms,0.49ms,2022-01-07 02:26:02
Seoul,Seattle,8324.0km,78.375,53.36%,156.62ms,156.91ms,0.51ms,2022-01-07 02:41:01
Seoul,Chicago,10514.0km,90.845,58.09%,181.60ms,181.91ms,0.48ms,2022-01-07 02:09:15
Dubai,Washington-DC,11377.0km,96.62,58.95%,192.92ms,194.49ms,0.67ms,2022-01-07 02:48:17
Dubai,Miami,12628.0km,97.945,64.76%,195.69ms,196.10ms,0.53ms,2022-01-07 02:28:52
Dubai,Atlanta,12226.0km,103.62,59.06%,207.04ms,207.64ms,0.20ms,2022-01-07 02:00:56
Dubai,New-York-City,11015.0km,86.565,63.67%,172.99ms,173.37ms,0.51ms,2022-01-07 02:31:43
Dubai,Geneva,4940.0km,66.0,37.71%,131.64ms,132.32ms,0.45ms,2022-01-07 02:15:41
Dubai,Frankfurt,4862.0km,62.735,38.90%,125.29ms,125.62ms,0.47ms,2022-01-07 02:14:53
Dubai,Paris,5273.0km,57.46,46.25%,114.41ms,118.31ms,0.94ms,2022-01-07 02:33:55
Dubai,Madrid,5676.0km,64.175,44.34%,128.19ms,128.56ms,0.44ms,2022-01-07 02:26:52
Dubai,Dusseldorf,5026.0km,63.92,39.57%,127.61ms,128.77ms,0.43ms,2022-01-07 02:13:41
Dubai,Amsterdam,5197.0km,56.11,46.40%,112.03ms,112.58ms,0.41ms,2022-01-07 02:00:22
Dubai,Cairo,2440.0km,87.04,14.02%,173.44ms,175.28ms,0.62ms,2022-01-07 02:07:02
Dubai,Ar-Riyad,998km,8.9899
Dubai,Chennai,2928.0km,115.24,12.73%,230.28ms,231.31ms,0.51ms,2022-01-07 02:08:49
Dubai,Colombo,3387.0km,80.07,19.33%,138.98ms,139.59ms,0.39ms,2022-01-07 02:01:59
Dubai,Bangkok,4875.0km,140.37,17.41%,280.41ms,281.98ms,0.48ms,2022-01-07 02:02:12
Dubai,Ho-Chi-Minh,5617.0km,152.455,18.48%,298.30ms,424.20ms,24.66ms,2022-01-07 02:18:32
Dubai,Brunei,8816.0km,154.755,22.46%,259.22ms,261.00ms,0.71ms,2022-01-07 02:42:14
Dubai,Lagos,5884.0km,106.195,27.75%,211.99ms,213.64ms,0.67ms,2022-01-07 02:23:36
Dubai,Johannesburg,6400.0km,136.3,23.53%,272.41ms,272.98ms,0.54ms,2022-01-07 02:21:36
Dubai,Cape-Town,7626.0km,132.1,28.89%,264.00ms,265.74ms,0.57ms,2022-01-07 02:07:36
Dubai,Seoul,6794.0km,170.24,19.98%,339.58ms,343.25ms,1.12ms,2022-01-07 02:41:26
Dubai,Beijing,5914.0km,204.23499999999999,14.67%,390.33ms,391.19ms,0.22ms,2022-01-07 01:49:19
Dubai,Shanghai,6436.0km,169.675,18.99%,338.95ms,342.18ms,0.71ms,2022-01-07 02:41:37
Dubai,London,5498.0km,60.555,45.44%,120.81ms,121.75ms,0.35ms,2022-01-07 02:25:50
Dubai,Wellington,14217.0km,188.555,37.71%,376.50ms,378.16ms,0.92ms,2022-01-07 02:48:31
Dubai,Mountain-View,13109.0km,134.815,50.91%,257.19ms,257.70ms,0.28ms,2022-01-07 02:39:36
Dubai,Mumbai,1921.0km,115.685,8.32%,230.96ms,238.57ms,1.36ms,2022-01-07 02:30:28
Dubai,Rangoon,5795.0km,147.97,17.41%,280.41ms,281.98ms,0.48ms,2022-01-07 02:02:12
Dubai,Hong-Kong,5955.0km,156.25,19.09%,312.23ms,313.89ms,0.52ms,2022-01-07 02:18:45
Dubai,Tokyo,7951.0km,184.38,21.61%,368.45ms,371.10ms,0.75ms,2022-01-07 02:45:40
Dubai,Osaka,7612.0km,181.47,21.03%,362.63ms,365.10ms,0.82ms,2022-01-07 02:32:55
Dubai,Warsaw,4184.0km,72.73,28.86%,145.04ms,145.81ms,0.36ms,2022-01-07 02:48:06
Dubai,Macau,6043.0km,166.69,19.09%,312.23ms,313.89ms,0.52ms,2022-01-07 02:18:45
Dubai,Hanoi,5156.0km,131.58,19.60%,261.91ms,288.54ms,4.76ms,2022-01-07 02:17:55
Dubai,Manila,6904.0km,95.51,36.15%,190.70ms,194.81ms,0.86ms,2022-01-07 02:27:51
Dubai,Tapei,6599.0km,167.515,19.70%,334.69ms,336.09ms,0.51ms,2022-01-07 02:44:04
Dubai,Dallas,12952.0km,109.78,59.14%,218.96ms,230.83ms,2.19ms,2022-01-07 02:11:39
Dubai,Houston,13178.0km,110.95,59.63%,221.60ms,223.14ms,0.40ms,2022-01-07 02:19:09
Dubai,Kuala-Lumpur,5691.0km,161.19,18.39%,299.70ms,313.64ms,2.60ms,2022-01-07 02:27:15
Dubai,Singapore,5816.0km,129.755,22.46%,259.22ms,261.00ms,0.71ms,2022-01-07 02:42:14
Dubai,Jakarta,6546.0km,146.23,22.42%,292.19ms,293.09ms,0.62ms,2022-01-07 02:20:59
Dubai,Sydney,12033.0km,199.16,30.23%,398.11ms,401.33ms,0.86ms,2022-01-07 02:43:40
Dubai,San-Jose,13085.0km,128.695,50.91%,257.19ms,257.70ms,0.28ms,2022-01-07 02:39:36
Dubai,Los-Angeles,13423.0km,115.175,58.36%,230.07ms,230.62ms,0.40ms,2022-01-07 02:26:02
Dubai,Seattle,11946.0km,126.36,47.40%,252.54ms,252.99ms,0.67ms,2022-01-07 02:41:00
Dubai,Chicago,11672.0km,102.2,57.22%,204.28ms,204.53ms,0.18ms,2022-01-07 02:09:15
Beijing,New-York-City,10915.0km,122.52,44.55%,244.94ms,245.18ms,0.69ms,2022-01-05 08:31:44
Beijing,Paris,8062.0km,153.73,26.26%,306.28ms,313.47ms,1.96ms,2022-01-02 11:34:02
Beijing,Cairo,7391.0km,141.715,26.12%,256.70ms,333.86ms,21.62ms,2021-12-31 11:07:53
Beijing,Wellington,10940.0km,130.105,42.08%,259.29ms,272.57ms,2.42ms,2021-12-31 16:48:35
Beijing,Mumbai,4651.0km,136.085,17.10%,272.04ms,273.14ms,0.71ms,2022-01-06 19:30:30
Beijing,Hong-Kong,2055.0km,237.73,4.33%,450.71ms,493.48ms,13.25ms,2021-12-24 15:18:59
Beijing,Tokyo,2237.0km,90.75,12.36%,117.30ms,202.99ms,13.65ms,2021-12-24 09:45:49
Beijing,Macau,2143.0km,248.17,4.33%,450.71ms,493.48ms,13.25ms,2021-12-24 15:18:59
Shanghai,New-York-City,11870.0km,150.335,39.57%,258.03ms,311.85ms,19.16ms,2021-12-27 17:31:59
Shanghai,Dusseldorf,8857.0km,117.405,37.85%,234.81ms,234.81ms,0.00ms,2022-01-05 14:16:27
Shanghai,Amsterdam,8895.0km,98.91,45.15%,197.68ms,198.22ms,0.28ms,2022-01-03 11:00:23
Shanghai,Cairo,8361.0km,198.71,21.06%,395.35ms,401.26ms,1.41ms,2021-12-24 23:07:03
Shanghai,Colombo,5616.0km,218.89,11.82%,416.22ms,418.01ms,0.91ms,2021-12-30 01:02:03
Shanghai,Bangkok,2893.0km,185.93,7.80%,371.59ms,373.53ms,0.87ms,2021-12-25 22:02:09
Shanghai,Lagos,12232.0km,164.825,37.18%,315.45ms,339.65ms,5.87ms,2022-01-01 23:23:40
Shanghai,Johannesburg,11785.0km,117.865,50.15%,235.58ms,236.28ms,0.38ms,2021-12-25 23:21:35
Shanghai,Wellington,9739.0km,127.09,38.34%,253.16ms,257.04ms,0.89ms,2022-01-05 16:48:30
Shanghai,Rangoon,3813.0km,193.53,7.80%,371.59ms,373.53ms,0.87ms,2021-12-25 22:02:09
Shanghai,Osaka,1362.0km,18.81,36.81%,35.90ms,38.46ms,0.56ms,2021-12-30 13:32:57
Shanghai,Hanoi,1929.0km,106.59,9.06%,212.85ms,213.59ms,0.39ms,2022-01-05 21:17:56
Shanghai,Manila,1849.0km,27.71,33.62%,55.26ms,55.67ms,0.18ms,2022-01-03 04:27:51
Shanghai,Tapei,685.0km,28.615,12.02%,57.07ms,57.61ms,0.24ms,2021-12-29 16:44:05
Shanghai,Kuala-Lumpur,3922.0km,99.05,21.30%,82.30ms,311.98ms,62.20ms,2022-01-06 16:27:15
Shanghai,Los-Angeles,10437.0km,116.19,44.99%,168.58ms,282.11ms,50.68ms,2021-12-27 18:26:09
Shanghai,Seattle,9190.0km,79.215,58.16%,158.35ms,158.60ms,0.51ms,2021-12-30 05:41:01
Shanghai,Chicago,11364.0km,92.89,61.43%,185.36ms,187.76ms,0.54ms,2021-12-28 09:09:14
London,Washington-DC,5918.0km,39.14,75.87%,77.69ms,81.94ms,0.82ms,2022-01-07 02:48:17
London,Miami,7130.0km,49.815,72.02%,97.85ms,118.53ms,4.29ms,2022-01-07 02:28:53
London,Atlanta,6772.0km,44.255,76.95%,88.22ms,89.97ms,0.33ms,2022-01-07 02:00:56
London,New-York-City,5548.0km,35.415,79.26%,70.63ms,71.11ms,0.23ms,2022-01-07 02:31:41
London,Geneva,745.0km,11.93,32.39%,23.68ms,24.26ms,0.18ms,2022-01-07 02:15:42
London,Frankfurt,636.0km,7.47,45.43%,14.73ms,15.73ms,0.23ms,2022-01-07 02:14:53
London,Paris,341.0km,4.235,42.62%,8.00ms,12.63ms,0.82ms,2022-01-07 02:33:55
London,Madrid,1266.0km,11.305,57.55%,22.44ms,22.95ms,0.18ms,2022-01-07 02:26:50
London,Dusseldorf,479.0km,5.535,43.55%,10.76ms,12.01ms,0.26ms,2022-01-07 02:13:41
London,Amsterdam,341.0km,3.38,56.83%,6.42ms,8.60ms,0.43ms,2022-01-07 02:00:22
London,Cairo,3509.0km,27.025,64.98%,53.20ms,59.08ms,1.11ms,2022-01-07 02:07:00
London,Ar-Riyad,6496.0km,69.4849,45.82%,120.68ms,122.96ms,0.68ms,2022-01-07 02:13:17
London,Chennai,8212.0km,70.03,58.66%,139.81ms,140.50ms,0.55ms,2022-01-07 02:08:49
London,Colombo,8735.0km,76.06,61.34%,130.87ms,132.67ms,0.40ms,2022-01-07 02:01:56
London,Bangkok,9532.0km,97.595,48.88%,194.79ms,196.21ms,0.42ms,2022-01-07 02:02:09
London,Ho-Chi-Minh,10195.0km,125.455,40.78%,246.84ms,363.38ms,20.89ms,2022-01-07 02:18:33
London,Brunei,13843.0km,105.005,67.77%,159.80ms,160.81ms,0.52ms,2022-01-07 02:42:14
London,Lagos,5014.0km,48.665,51.69%,96.91ms,97.87ms,0.29ms,2022-01-07 02:23:36
London,Johannesburg,9072.0km,80.335,56.70%,160.39ms,161.50ms,0.45ms,2022-01-07 02:21:36
London,Cape-Town,9680.0km,71.72,67.69%,143.15ms,145.88ms,0.71ms,2022-01-07 02:07:36
London,Seoul,8858.0km,131.895,33.68%,263.60ms,264.35ms,0.72ms,2022-01-07 02:41:24
London,Dubai,5498.0km,60.495,45.82%,120.68ms,122.96ms,0.68ms,2022-01-07 02:13:17
London,Beijing,8182.0km,125.17,34.43%,222.67ms,241.66ms,5.99ms,2022-01-07 01:49:19
London,Shanghai,9201.0km,124.815,36.95%,249.34ms,250.83ms,0.61ms,2022-01-07 02:41:37
London,Wellington,18817.0km,128.82,73.22%,256.60ms,259.82ms,0.98ms,2022-01-07 02:48:31
London,Mountain-View,8660.0km,73.44500000000001,64.45%,134.40ms,135.25ms,0.36ms,2022-01-07 02:39:36
London,Mumbai,7192.0km,61.255,58.95%,122.22ms,124.24ms,0.37ms,2022-01-07 02:30:29
London,Rangoon,10452.0km,105.195,48.88%,194.79ms,196.21ms,0.42ms,2022-01-07 02:02:09
London,Hong-Kong,9625.0km,100.56,47.89%,200.73ms,202.74ms,0.60ms,2022-01-07 02:18:43
London,Tokyo,9563.0km,114.315,41.94%,228.06ms,234.09ms,1.34ms,2022-01-07 02:45:41
London,Osaka,9500.0km,122.885,38.78%,245.53ms,246.42ms,0.71ms,2022-01-07 02:32:55
London,Warsaw,1447.0km,17.65,41.34%,35.02ms,36.36ms,0.31ms,2022-01-07 02:48:05
London,Macau,9713.0km,111.0,47.89%,200.73ms,202.74ms,0.60ms,2022-01-07 02:18:43
London,Hanoi,9231.0km,144.51,31.94%,288.55ms,289.70ms,0.32ms,2022-01-07 02:17:55
London,Manila,10736.0km,130.72,41.13%,261.09ms,265.01ms,0.94ms,2022-01-07 02:27:52
London,Tapei,9784.0km,129.41,37.92%,258.56ms,259.21ms,0.32ms,2022-01-07 02:44:02
London,Dallas,7644.0km,55.21,69.49%,109.11ms,142.89ms,6.04ms,2022-01-07 02:11:40
London,Houston,7805.0km,56.445,69.69%,112.46ms,116.75ms,0.81ms,2022-01-07 02:19:10
London,Kuala-Lumpur,10720.0km,99.50999999999999,59.59%,176.19ms,188.61ms,2.54ms,2022-01-07 02:27:13
London,Singapore,10843.0km,80.005,67.77%,159.80ms,160.81ms,0.52ms,2022-01-07 02:42:14
London,Jakarta,11706.0km,94.97,61.94%,189.50ms,191.14ms,0.64ms,2022-01-07 02:20:57
London,Sydney,16996.0km,126.76,67.18%,253.12ms,258.82ms,1.12ms,2022-01-07 02:43:38
London,San-Jose,8636.0km,67.325,64.45%,134.40ms,135.25ms,0.36ms,2022-01-07 02:39:36
London,Los-Angeles,8758.0km,64.45,68.42%,128.43ms,133.44ms,0.94ms,2022-01-07 02:26:02
London,Seattle,7701.0km,65.905,58.79%,131.56ms,133.45ms,0.46ms,2022-01-07 02:41:01
London,Chicago,6358.0km,41.885,76.60%,83.57ms,84.98ms,0.30ms,2022-01-07 02:09:13
Wellington,Washington-DC,14062.0km,100.65,69.96%,200.45ms,202.48ms,0.75ms,2022-01-07 02:48:19
Wellington,Miami,13072.0km,104.66,62.55%,209.04ms,210.08ms,0.69ms,2022-01-07 02:28:53
Wellington,Atlanta,13230.0km,102.245,64.85%,203.94ms,206.56ms,0.75ms,2022-01-07 02:00:56
Wellington,New-York-City,14435.0km,98.565,73.27%,196.87ms,198.84ms,0.75ms,2022-01-07 02:31:43
Wellington,Geneva,18960.0km,141.715,67.00%,283.03ms,284.04ms,0.63ms,2022-01-07 02:15:44
Wellington,Frankfurt,18565.0km,145.78,63.80%,291.25ms,292.85ms,0.36ms,2022-01-07 02:14:55
Wellington,Paris,18989.0km,138.605,68.55%,276.33ms,285.96ms,2.07ms,2022-01-07 02:33:57
Wellington,Madrid,19857.0km,145.59,68.24%,290.83ms,294.41ms,0.77ms,2022-01-07 02:26:52
Wellington,Dusseldorf,18583.0km,143.75,64.75%,287.24ms,288.83ms,0.75ms,2022-01-07 02:13:41
Wellington,Amsterdam,18584.0km,150.76,61.74%,300.92ms,302.98ms,0.88ms,2022-01-07 02:00:22
Wellington,Cairo,16529.0km,161.73,51.17%,322.14ms,328.69ms,1.57ms,2022-01-07 02:07:02
Wellington,Ar-Riyad,15215.0km,197.3399,37.81%,376.36ms,377.80ms,0.60ms,2022-01-07 02:13:19
Wellington,Chennai,11337.0km,166.155,34.15%,331.85ms,335.97ms,1.20ms,2022-01-07 02:08:51
Wellington,Colombo,12252.0km,176.14,34.90%,330.87ms,333.31ms,0.80ms,2022-01-07 02:01:59
Wellington,Bangkok,9750.0km,167.985,29.10%,335.23ms,340.92ms,1.20ms,2022-01-07 02:02:09
Wellington,Ho-Chi-Minh,9045.0km,161.2,28.09%,320.65ms,369.33ms,8.75ms,2022-01-07 02:18:33
Wellington,Brunei,11541.0km,84.17,72.38%,118.14ms,119.69ms,0.43ms,2022-01-07 02:42:15
Wellington,Lagos,16061.0km,202.255,39.75%,395.95ms,414.84ms,5.35ms,2022-01-07 02:23:36
Wellington,Johannesburg,11768.0km,209.945,28.09%,413.41ms,438.01ms,6.54ms,2022-01-07 02:21:38
Wellington,Cape-Town,11306.0km,204.42,27.71%,407.67ms,420.80ms,2.56ms,2022-01-07 02:07:38
Wellington,Seoul,10024.0km,136.855,36.72%,273.40ms,275.24ms,0.70ms,2022-01-07 02:41:27
Wellington,Dubai,14217.0km,188.35,37.81%,376.36ms,377.80ms,0.60ms,2022-01-07 02:13:19
Wellington,Beijing,11134.0km,132.65,44.29%,246.94ms,248.19ms,0.56ms,2022-01-07 01:49:23
Wellington,Shanghai,9739.0km,126.525,38.49%,252.71ms,255.17ms,0.78ms,2022-01-07 02:41:38
Wellington,London,18817.0km,128.36,73.50%,256.45ms,257.79ms,0.72ms,2022-01-07 02:25:51
Wellington,Mountain-View,10875.0km,74.875,79.20%,137.04ms,142.50ms,1.10ms,2022-01-07 02:39:39
Wellington,Mumbai,12371.0km,187.58,32.99%,374.87ms,376.47ms,0.79ms,2022-01-07 02:30:31
Wellington,Rangoon,10670.0km,175.585,29.10%,335.23ms,340.92ms,1.20ms,2022-01-07 02:02:09
Wellington,Hong-Kong,9430.0km,146.63,32.18%,292.96ms,294.28ms,0.42ms,2022-01-07 02:18:45
Wellington,Tokyo,9275.0km,112.625,41.22%,224.87ms,227.38ms,0.72ms,2022-01-07 02:45:41
Wellington,Osaka,9354.0km,74.145,63.20%,147.85ms,149.37ms,0.54ms,2022-01-07 02:32:57
Wellington,Warsaw,17699.0km,160.81,55.14%,321.18ms,323.16ms,0.66ms,2022-01-07 02:48:07
Wellington,Macau,9518.0km,157.07,32.18%,292.96ms,294.28ms,0.42ms,2022-01-07 02:18:45
Wellington,Hanoi,9916.0km,132.905,37.42%,264.88ms,275.31ms,1.88ms,2022-01-07 02:17:57
Wellington,Manila,8312.0km,152.36,27.34%,304.45ms,306.08ms,0.66ms,2022-01-07 02:27:52
Wellington,Tapei,9190.0km,112.425,41.03%,224.52ms,226.41ms,0.59ms,2022-01-07 02:44:04
Wellington,Dallas,12220.0km,78.235,78.33%,156.14ms,157.95ms,0.69ms,2022-01-07 02:11:40
Wellington,Houston,12126.0km,81.14,74.85%,161.78ms,163.51ms,0.70ms,2022-01-07 02:19:10
Wellington,Kuala-Lumpur,9016.0km,172.405,27.38%,320.08ms,351.94ms,8.00ms,2022-01-07 02:27:16
Wellington,Singapore,8541.0km,59.17,72.38%,118.14ms,119.69ms,0.43ms,2022-01-07 02:42:15
Wellington,Jakarta,7731.0km,163.4,23.71%,326.42ms,327.98ms,0.74ms,2022-01-07 02:21:00
Wellington,Sydney,2226.0km,15.25,74.20%,30.23ms,32.34ms,0.53ms,2022-01-07 02:43:40
Wellington,San-Jose,10851.0km,68.755,79.20%,137.04ms,142.50ms,1.10ms,2022-01-07 02:39:39
Wellington,Los-Angeles,10815.0km,74.74,72.58%,149.25ms,150.46ms,0.30ms,2022-01-07 02:26:02
Wellington,Seattle,11663.0km,79.34,73.82%,158.53ms,159.42ms,0.49ms,2022-01-07 02:41:01
Wellington,Chicago,13450.0km,94.055,71.54%,187.90ms,188.94ms,0.59ms,2022-01-07 02:09:15
Mountain-View,Washington-DC,3862.0km,36.305,53.64%,71.52ms,78.28ms,1.41ms,2022-01-07 02:48:18
Mountain-View,Miami,4124.0km,37.83,54.99%,74.92ms,76.38ms,0.42ms,2022-01-07 02:28:53
Mountain-View,Atlanta,3400.0km,29.21,58.62%,57.81ms,58.71ms,0.31ms,2022-01-07 02:00:56
Mountain-View,New-York-City,4137.0km,34.97,59.96%,69.23ms,70.69ms,0.45ms,2022-01-07 02:31:41
Mountain-View,Geneva,9379.0km,84.635,55.50%,167.27ms,220.02ms,9.43ms,2022-01-07 02:15:42
Mountain-View,Frankfurt,9156.0km,72.965,63.14%,145.16ms,147.22ms,0.34ms,2022-01-07 02:14:53
Mountain-View,Paris,8970.0km,71.06,63.17%,139.17ms,177.87ms,6.71ms,2022-01-07 02:33:55
Mountain-View,Madrid,9330.0km,75.325,62.20%,149.88ms,151.35ms,0.51ms,2022-01-07 02:26:50
Mountain-View,Dusseldorf,8975.0km,75.07,59.83%,149.40ms,151.21ms,0.60ms,2022-01-07 02:13:41
Mountain-View,Amsterdam,8792.0km,73.655,59.81%,146.48ms,148.01ms,0.50ms,2022-01-07 02:00:22
Mountain-View,Cairo,12019.0km,93.505,64.27%,185.68ms,191.68ms,1.51ms,2022-01-07 02:07:00
Mountain-View,Ar-Riyad,14083.0km,137.6599,50.91%,256.49ms,260.28ms,0.98ms,2022-01-07 02:13:17
Mountain-View,Chennai,13948.0km,101.61,68.71%,202.42ms,203.88ms,0.67ms,2022-01-07 02:08:49
Mountain-View,Colombo,14761.0km,145.755,52.08%,270.33ms,271.09ms,0.31ms,2022-01-07 02:01:57
Mountain-View,Bangkok,12812.0km,110.7,57.97%,220.64ms,222.35ms,0.66ms,2022-01-07 02:02:09
Mountain-View,Ho-Chi-Minh,12650.0km,92.68,68.38%,184.68ms,185.55ms,0.23ms,2022-01-07 02:18:33
Mountain-View,Brunei,16649.0km,108.455,82.22%,166.42ms,167.54ms,0.41ms,2022-01-07 02:42:14
Mountain-View,Lagos,12548.0km,122.905,51.22%,244.53ms,247.62ms,0.68ms,2022-01-07 02:23:36
Mountain-View,Johannesburg,16942.0km,142.76,59.45%,284.40ms,286.12ms,0.52ms,2022-01-07 02:21:36
Mountain-View,Cape-Town,16446.0km,138.63,59.37%,276.37ms,280.51ms,0.92ms,2022-01-07 02:07:36
Mountain-View,Seoul,9093.0km,66.64,68.37%,132.50ms,133.94ms,0.59ms,2022-01-07 02:41:24
Mountain-View,Dubai,13085.0km,128.67,50.91%,256.49ms,260.28ms,0.98ms,2022-01-07 02:13:17
Mountain-View,Beijing,9777.0km,94.83,56.04%,161.78ms,177.09ms,5.77ms,2022-01-07 01:49:19
Mountain-View,Shanghai,9943.0km,88.605,56.18%,176.54ms,177.40ms,0.62ms,2022-01-07 02:41:38
Mountain-View,London,8636.0km,67.295,64.45%,133.18ms,136.36ms,0.56ms,2022-01-07 02:25:49
Mountain-View,Wellington,10851.0km,68.93,79.20%,136.13ms,139.53ms,0.77ms,2022-01-07 02:48:31
Mountain-View,Mumbai,13554.0km,124.785,54.43%,248.93ms,250.56ms,0.67ms,2022-01-07 02:30:29
Mountain-View,Rangoon,13732.0km,118.3,57.97%,220.64ms,222.35ms,0.66ms,2022-01-07 02:02:09
Mountain-View,Hong-Kong,11162.0km,77.945,72.01%,154.61ms,180.65ms,4.61ms,2022-01-07 02:18:43
Mountain-View,Tokyo,8327.0km,54.9,76.39%,109.01ms,110.51ms,0.50ms,2022-01-07 02:45:41
Mountain-View,Osaka,8704.0km,52.905,82.90%,104.99ms,107.22ms,0.63ms,2022-01-07 02:32:55
Mountain-View,Warsaw,9429.0km,83.45,56.80%,166.56ms,167.56ms,0.35ms,2022-01-07 02:48:07
Mountain-View,Macau,11250.0km,88.38499999999999,72.01%,154.61ms,180.65ms,4.61ms,2022-01-07 02:18:43
Mountain-View,Hanoi,11825.0km,100.555,58.83%,199.91ms,204.09ms,0.85ms,2022-01-07 02:17:55
Mountain-View,Manila,11276.0km,88.055,64.07%,175.47ms,176.82ms,0.23ms,2022-01-07 02:27:52
Mountain-View,Tapei,10423.0km,78.905,66.39%,157.13ms,158.48ms,0.63ms,2022-01-07 02:44:03
Mountain-View,Dallas,2337.0km,22.815,51.93%,43.87ms,78.03ms,6.03ms,2022-01-07 02:11:40
Mountain-View,Houston,2594.0km,24.59,52.94%,48.48ms,49.89ms,0.30ms,2022-01-07 02:19:10
Mountain-View,Kuala-Lumpur,13828.0km,102.085,75.03%,178.54ms,219.83ms,8.88ms,2022-01-07 02:27:14
Mountain-View,Singapore,13649.0km,83.455,82.22%,166.42ms,167.54ms,0.41ms,2022-01-07 02:42:14
Mountain-View,Jakarta,14003.0km,91.83,76.52%,182.97ms,184.10ms,0.50ms,2022-01-07 02:20:58
Mountain-View,Sydney,11963.0km,75.215,79.75%,149.67ms,151.13ms,0.60ms,2022-01-07 02:43:38
Mountain-View,San-Jose,km,6.12
Mountain-View,Los-Angeles,497.0km,5.615,45.18%,10.76ms,11.81ms,0.22ms,2022-01-07 02:26:02
Mountain-View,Seattle,1141.0km,10.48,57.05%,20.76ms,21.99ms,0.35ms,2022-01-07 02:41:01
Mountain-View,Chicago,2961.0km,26.12,56.94%,51.59ms,53.60ms,0.49ms,2022-01-07 02:09:13
Mumbai,Washington-DC,12860.0km,104.405,61.83%,208.19ms,214.19ms,1.16ms,2022-01-07 02:48:17
Mumbai,Miami,14246.0km,115.86,61.67%,231.61ms,231.84ms,0.50ms,2022-01-07 02:28:53
Mumbai,Atlanta,13669.0km,108.315,63.28%,216.32ms,221.52ms,1.07ms,2022-01-07 02:00:56
Mumbai,New-York-City,12523.0km,101.45,62.00%,202.20ms,215.15ms,2.36ms,2022-01-07 02:31:43
Mumbai,Geneva,6719.0km,67.475,50.14%,134.75ms,135.53ms,0.50ms,2022-01-07 02:15:42
Mumbai,Frankfurt,6565.0km,68.64,47.92%,137.13ms,137.42ms,0.28ms,2022-01-07 02:14:55
Mumbai,Paris,7011.0km,100.645,34.88%,199.71ms,230.21ms,5.46ms,2022-01-07 02:33:55
Mumbai,Madrid,7532.0km,56.07,67.25%,112.06ms,112.23ms,0.39ms,2022-01-07 02:26:50
Mumbai,Dusseldorf,6713.0km,100.075,33.56%,199.80ms,200.63ms,0.56ms,2022-01-07 02:13:41
Mumbai,Amsterdam,6867.0km,69.645,49.40%,139.15ms,140.21ms,0.31ms,2022-01-07 02:00:22
Mumbai,Cairo,4360.0km,91.6,23.83%,182.44ms,184.93ms,0.86ms,2022-01-07 02:07:02
Mumbai,Ar-Riyad,2919.0km,124.4949,8.32%,230.81ms,232.00ms,0.44ms,2022-01-07 02:13:17
Mumbai,Chennai,1033.0km,11.485,46.95%,22.85ms,23.16ms,0.22ms,2022-01-07 02:08:49
Mumbai,Colombo,1545.0km,21.66,38.41%,22.13ms,23.37ms,0.35ms,2022-01-07 02:01:57
Mumbai,Bangkok,3000.0km,43.285,34.88%,86.00ms,89.75ms,0.93ms,2022-01-07 02:02:09
Mumbai,Ho-Chi-Minh,3734.0km,52.265,35.90%,104.32ms,106.70ms,0.58ms,2022-01-07 02:18:33
Mumbai,Brunei,6897.0km,53.41,69.59%,56.62ms,57.87ms,0.32ms,2022-01-07 02:42:14
Mumbai,Lagos,7622.0km,93.935,40.76%,187.41ms,192.51ms,1.04ms,2022-01-07 02:23:36
Mumbai,Johannesburg,6985.0km,135.67,25.77%,271.18ms,271.58ms,0.36ms,2022-01-07 02:21:36
Mumbai,Cape-Town,8248.0km,162.375,25.46%,324.52ms,327.96ms,0.86ms,2022-01-07 02:07:36
Mumbai,Seoul,5596.0km,76.44,36.82%,152.48ms,154.00ms,0.67ms,2022-01-07 02:41:24
Mumbai,Dubai,1921.0km,115.505,8.32%,230.81ms,232.00ms,0.44ms,2022-01-07 02:13:17
Mumbai,Beijing,4845.0km,155.785,15.87%,293.48ms,294.64ms,0.75ms,2022-01-07 01:49:19
Mumbai,Shanghai,5036.0km,127.045,19.83%,253.94ms,255.18ms,0.56ms,2022-01-07 02:41:37
Mumbai,London,7192.0km,61.205,58.95%,122.17ms,123.56ms,0.39ms,2022-01-07 02:25:49
Mumbai,Wellington,12371.0km,187.595,32.99%,374.69ms,376.90ms,0.94ms,2022-01-07 02:48:31
Mumbai,Mountain-View,13578.0km,131.075,54.43%,249.75ms,250.91ms,0.52ms,2022-01-07 02:39:36
Mumbai,Rangoon,3920.0km,50.885,34.88%,86.00ms,89.75ms,0.93ms,2022-01-07 02:02:09
Mumbai,Hong-Kong,4298.0km,43.795,49.40%,87.36ms,88.54ms,0.35ms,2022-01-07 02:18:43
Mumbai,Tokyo,6732.0km,119.245,28.29%,238.31ms,239.43ms,0.30ms,2022-01-07 02:45:41
Mumbai,Osaka,6349.0km,70.95,45.03%,141.43ms,147.71ms,1.16ms,2022-01-07 02:32:55
Mumbai,Warsaw,5782.0km,81.605,35.47%,162.99ms,163.49ms,0.26ms,2022-01-07 02:48:07
